nu,stress,time,n,w,q,z
0.025,0.1,802.5,4.8236447322461595,0.6468423038604065,0.3821647676953571,1.196179630560101
0.025,0.1,805.0,4.823875176326559,0.6467192239487553,0.38219079010411167,1.196072266391353
0.025,0.1,807.5,4.82410024576408,0.6465990160191731,0.38221619435672616,1.195967404883414
0.025,0.1,810.0,4.8243200598115825,0.6464816153529243,0.3822409948711407,1.1958649915021602
0.025,0.1,812.5,4.82453473207634,0.6463669582896883,0.38226520580982093,1.1957649763006388
0.025,0.1,815.0,4.824744378824197,0.6462549833136748,0.382288840810409,1.1956673045287953
0.025,0.1,817.5,4.824949113028564,0.6461456298544638,0.38231191330871594,1.1955719237836386
0.025,0.1,820.0,4.8251490494458285,0.6460388383233463,0.38233443656789334,1.1954787788974923
0.025,0.1,822.5,4.825344294265335,0.6459345509938327,0.3823564233241131,1.195387821407499
0.025,0.1,825.0,4.8255349539920696,0.6458327111842186,0.3823778860986494,1.1952990014903788
0.025,0.1,827.5,4.8257211373004,0.645733262737933,0.3823988373081923,1.1952122666283338
0.025,0.1,830.0,4.825902945799634,0.6456361516542481,0.382419288839322,1.1951275692127845
0.025,0.1,832.5,4.8260804806086535,0.6455413248952229,0.3824392523591288,1.1950448611627906
0.025,0.1,835.0,4.826253834334438,0.64544872964783,0.3824587394605317,1.1949641026843987
0.025,0.1,837.5,4.826423103061614,0.6453583152388257,0.3824777612509891,1.1948852483662278
0.025,0.1,840.0,4.8265883780009835,0.6452700317571399,0.38249632864945254,1.1948082569085434
0.025,0.1,842.5,4.8267497510715724,0.6451838304184878,0.38251445233786024,1.1947330851766067
0.025,0.1,845.0,4.82690731618518,0.6450996635520068,0.3825321427753863,1.1946596869294805
0.025,0.1,847.5,4.82706115928136,0.6450174843227683,0.3825494101782227,1.1945880230625385
0.025,0.1,850.0,4.827211367630543,0.6449372469066806,0.38256626455839693,1.1945180521294434
0.025,0.1,852.5,4.82735802247909,0.6448589067782254,0.382582715586332,1.1944497374093515
0.025,0.1,855.0,4.8275012071532695,0.644782420075164,0.3825987728203104,1.1943830394382335
0.025,0.1,857.5,4.827641003463762,0.6447077438474151,0.38261444561214003,1.1943179193554903
0.025,0.1,860.0,4.827777490190754,0.6446348361642275,0.3826297430704803,1.1942543403116854
0.025,0.1,862.5,4.8279107404360895,0.6445636563322803,0.38264467399293633,1.1941922698982972
0.025,0.1,865.0,4.82804083031361,0.6444941641070819,0.3826592471112167,1.1941316722459745
0.025,0.1,867.5,4.828167832215099,0.644426320265656,0.3826734709103608,1.1940725141859119
0.025,0.1,870.0,4.828291819091021,0.6443600866347301,0.38268735365308987,1.194014760940916
0.025,0.1,872.5,4.828412861661432,0.6442954258558518,0.3827009034143724,1.193958379149383
0.025,0.1,875.0,4.828531028010484,0.6442323013353035,0.3827141280902891,1.1939033373208798
0.025,0.1,877.5,4.8286463853661905,0.6441706773574905,0.3827270353847579,1.193849603942986
0.025,0.1,880.0,4.828758998400169,0.6441105188673067,0.3827396328484634,1.1937971493991908
0.025,0.1,882.5,4.828868931567211,0.6440517917695145,0.3827519278253588,1.1937459433299416
0.025,0.1,885.0,4.828976247497174,0.6439944626855673,0.3827639274984385,1.1936959564839258
0.025,0.1,887.5,4.829081007239194,0.643938498930047,0.38277563888800964,1.1936471604974264
0.025,0.1,890.0,4.829183270457313,0.6438838685443993,0.3827870688528712,1.1935995276649547
0.025,0.1,892.5,4.829283095703102,0.6438305403550955,0.3827982240899253,1.1935530306084698
0.025,0.1,895.0,4.829380540105012,0.6437784838467376,0.38280911114568494,1.1935076427149176
0.025,0.1,897.5,4.829475659511322,0.6437276691790752,0.38281973641853057,1.1934633379762694
0.025,0.1,900.0,4.829568508432121,0.643678067283631,0.38283010612316193,1.1934200909509145
0.025,0.1,902.5,4.829659140182008,0.6436296497035907,0.3828402263446068,1.1933778767810685
0.025,0.1,905.0,4.829747606943304,0.6435823885353583,0.3828501030567644,1.1933366711880047
0.025,0.1,907.5,4.829833959698632,0.6435362565372288,0.3828597420826568,1.1932964504308057
0.025,0.1,910.0,4.829918248297441,0.6434912270667041,0.3828691491144517,1.1932571913025214
0.025,0.1,912.5,4.830000521189783,0.6434472743179784,0.38287832964810964,1.1932188711589056
0.025,0.1,915.0,4.830080825914403,0.6434043729131657,0.3828872890943776,1.1931814678390982
0.025,0.1,917.5,4.830159209037748,0.643362497963948,0.382896032761417,1.1931449596649708
0.025,0.1,920.0,4.830235716006387,0.6433216252074161,0.3829045658171867,1.1931093254528642
0.025,0.1,922.5,4.830310391254229,0.6432817309236021,0.3829128933113967,1.193074544488836
0.025,0.1,925.0,4.830383277729056,0.6432427921461941,0.3829210201223515,1.1930405967914168
0.025,0.1,927.5,4.830454417811831,0.6432047862473182,0.3829289510610119,1.1930074626075178
0.025,0.1,930.0,4.830523852931641,0.6431676911085203,0.3829366908278191,1.1929751226265055
0.025,0.1,932.5,4.830591623490304,0.6431314851525789,0.3829442440044734,1.1929435580237842
0.025,0.1,935.0,4.830657768968613,0.6430961472936915,0.3829516150662155,1.1929127504043628
0.025,0.1,937.5,4.830722327697105,0.6430616570610616,0.38295880835119067,1.1928826819085008
0.025,0.1,940.0,4.830785337378912,0.6430279943173267,0.3829658281296917,1.1928533349704282
0.025,0.1,942.5,4.830846834800352,0.6429951394145635,0.38297267856553,1.1928246924517518
0.025,0.1,945.0,4.830906855883284,0.642963073166186,0.3829793637227945,1.192796737617197
0.025,0.1,947.5,4.8309654357280944,0.6429317768238814,0.3829858875713664,1.1927694541146912
0.025,0.1,950.0,4.831022608420203,0.642901232189294,0.3829922539553695,1.19274282605717
0.025,0.1,952.5,4.831078407511323,0.6428714213392629,0.38299846666890525,1.1927168378160808
0.025,0.1,955.0,4.8311328657011785,0.6428423268089738,0.38300452940466106,1.1926914741565147
0.025,0.1,957.5,4.831186014940431,0.6428139315338727,0.3830104457694916,1.1926667201923635
0.025,0.1,960.0,4.831237886422881,0.6427862188533339,0.3830162192830253,1.1926425613904525
0.025,0.1,962.5,4.831288510126189,0.6427591727493746,0.38302185331340677,1.1926189837911032
0.025,0.1,965.0,4.83133791609244,0.6427327771801232,0.38302735125508774,1.192595973394104
0.025,0.1,967.5,4.83138613338947,0.6427070166199914,0.38303271638396563,1.1925735166572053
0.025,0.1,970.0,4.831433190428155,0.642681875894342,0.3830379519011607,1.1925516003441703
0.025,0.1,972.5,4.831479114982563,0.6426573401687464,0.383043060935461,1.1925302115153578
0.025,0.1,975.0,4.831523934210139,0.6426333949382381,0.38304804654576596,1.1925093375182896
0.025,0.1,977.5,4.831567674249576,0.6426100262384868,0.38305291166717675,1.1924889661786042
0.025,0.1,980.0,4.831610360396614,0.6425872205532676,0.38305765913420886,1.1924690857167852
0.025,0.1,982.5,4.831652018323306,0.6425649641735853,0.383062291843253,1.192449684169776
0.025,0.1,985.0,4.831692672676436,0.6425432439340677,0.3830668125652902,1.1924307500561635
0.025,0.1,987.5,4.831732347550205,0.642522046964423,0.38307122400872157,1.1924122721520387
0.025,0.1,990.0,4.831771066504059,0.6425013606799239,0.383075528821502,1.192394239482684
0.025,0.1,992.5,4.831808852580515,0.6424811727718918,0.38307972959327097,1.19237664131426
0.025,0.1,995.0,4.831845727342948,0.6424614717220419,0.3830838287307335,1.192359467601677
0.025,0.1,997.5,4.831881712739986,0.6424422458059338,0.38308782869861163,1.192342708120747
0.025,0.1,1000.0,4.831916830372722,0.6424234834846809,0.38309173192469764,1.1923263528092638
0.025,0.1,1002.5,4.831951101096748,0.6424051736176857,0.3830955407482103,1.1923103919522333
0.025,0.1,1005.0,4.831984545296511,0.6423873053160053,0.38309925745510454,1.1922948160541504
0.025,0.1,1007.5,4.83201718290045,0.6423698679342776,0.38310288427985395,1.1922796158319393
0.025,0.1,1010.0,4.832049033335583,0.6423528510948971,0.38310642339978596,1.1922647822361871
0.025,0.1,1012.5,4.83208011456774,0.6423362451992434,0.38310987681692243,1.192250306899684
0.025,0.1,1015.0,4.83211044565714,0.6423200400663863,0.3831132466723137,1.1922361809431408
0.025,0.1,1017.5,4.832140044638936,0.6423042260620416,0.383116534985204,1.1922223959656892
0.025,0.1,1020.0,4.832168929133989,0.6422887937732248,0.38311974372809526,1.1922089437594536
0.025,0.1,1022.5,4.832197116361782,0.6422737340013509,0.3831228748282584,1.1921958163035338
0.025,0.1,1025.0,4.832224623153362,0.6422590377553354,0.38312593016924534,1.1921830057579696
0.025,0.1,1027.5,4.832251465676951,0.6422446963976801,0.38312891155788875,1.192170504592036
0.025,0.1,1030.0,4.8322776595484145,0.6422307015856422,0.38313182073752877,1.1921583055326104
0.025,0.1,1032.5,4.832303220679831,0.6422170448193631,0.383134659489909,1.1921464011674725
0.025,0.1,1035.0,4.832328164308953,0.6422037179586528,0.3831374295185475,1.1921347843990615
0.025,0.1,1037.5,4.832352505324452,0.6421907130497863,0.3831401324877663,1.192123448292429
0.025,0.1,1040.0,4.83237625827724,0.6421780223194603,0.38314277002401026,1.192112386069967
0.025,0.1,1042.5,4.8323994373917945,0.642165638168749,0.383145343717166,1.1921015911061235
0.025,0.1,1045.0,4.832422056075961,0.6421535534344083,0.38314785506046817,1.1920910571562977
0.025,0.1,1047.5,4.832444127872803,0.6421417608814571,0.38315030556698937,1.1920807779124072
0.025,0.1,1050.0,4.832465666098301,0.6421302533963007,0.38315269672520874,1.1920707471720653
0.025,0.1,1052.5,4.832486683631336,0.6421190240986809,0.3831550299732257,1.1920609589366502
0.025,0.1,1055.0,4.832507193058639,0.6421080662643968,0.3831573067164429,1.1920514073436312
0.025,0.1,1057.5,4.83252720668473,0.64209737332,0.38315952832871514,1.1920420866619375
0.025,0.1,1060.0,4.832546736505534,0.6420869388568815,0.3831616961490462,1.1920329913042518
0.025,0.1,1062.5,4.832565793594803,0.6420767569588758,0.38316381140629424,1.192024116112988
0.025,0.1,1065.0,4.832584389729865,0.642066821334229,0.38316587541842223,1.192015455602573
0.025,0.1,1067.5,4.832602536046203,0.642057126033958,0.3831678894274781,1.1920070045865063
0.025,0.1,1070.0,4.832620243425269,0.6420476652447846,0.3831698546470727,1.1919987579966136
0.025,0.1,1072.5,4.832637522503021,0.6420384332845777,0.3831717722633571,1.191990710879068
0.025,0.1,1075.0,4.832654383678467,0.6420294245977938,0.38317364343600085,1.1919828583904066
0.025,0.1,1077.5,4.832670836890182,0.6420206338747053,0.38317546927162377,1.1919751959017795
0.025,0.1,1080.0,4.832686891696756,0.6420120560084869,0.38317725083330834,1.1919677189614237
0.025,0.1,1082.5,4.832702557976447,0.6420036857218994,0.3831789892236374,1.191960422968321
0.025,0.1,1085.0,4.832717845128239,0.6419955179935717,0.3831806854897975,1.1919533035448562
0.025,0.1,1087.5,4.832732762336242,0.6419875479169235,0.383182340654935,1.1919463564135013
0.025,0.1,1090.0,4.832747318576915,0.6419797706963069,0.38318395571897945,1.1919395773934447
0.025,0.1,1092.5,4.832761522626299,0.641972181643145,0.3831855316594655,1.1919329623972228
0.025,0.1,1095.0,4.832775382679857,0.6419647763788034,0.38318706938782116,1.1919265076080061
0.025,0.1,1097.5,4.832788907082756,0.6419575504448704,0.3831885698333122,1.1919202091390404
0.025,0.1,1100.0,4.832802104056691,0.6419504994489366,0.3831900339116291,1.1919140631610392
0.025,0.1,1102.5,4.83281498152945,0.6419436191555452,0.3831914625052856,1.191908065981672
0.025,0.1,1105.0,4.832827547247202,0.6419369054262642,0.38319285647651896,1.1919022139932005
0.025,0.1,1107.5,4.83283980878065,0.6419303542164038,0.3831942166679878,1.191896503669613
0.025,0.1,1110.0,4.8328517735101775,0.6419239615829435,0.3831955439010654,1.191890931573546
0.025,0.1,1112.5,4.832863448246334,0.6419177238870933,0.38319683893237527,1.1918854945332398
0.025,0.1,1115.0,4.832874840229997,0.6419116372604545,0.3831981025683161,1.1918801891762154
0.025,0.1,1117.5,4.832885956306146,0.6419056980460178,0.38319933557044283,1.1918750123145028
0.025,0.1,1120.0,4.832896803161892,0.6418999026711131,0.3832005386827175,1.1918699608336616
0.025,0.1,1122.5,4.832907387331777,0.6418942476445796,0.3832017126321105,1.1918650316903103
0.025,0.1,1125.0,4.832917715203062,0.6418887295539399,0.3832028581292009,1.1918602219096648
0.025,0.1,1127.5,4.832927792892972,0.6418833451309423,0.38320397585387145,1.1918555286427523
0.025,0.1,1130.0,4.832937626289805,0.6418780912296075,0.38320506646007924,1.1918509491472542
0.025,0.1,1132.5,4.832947221448882,0.6418729646148279,0.3832061306219236,1.191846480602957
0.025,0.1,1135.0,4.832956584144653,0.6418679622014999,0.3832071689815003,1.1918421203205143
0.025,0.1,1137.5,4.832965720019281,0.6418630809751952,0.38320818216617913,1.1918378656721904
0.025,0.1,1140.0,4.83297463458721,0.6418583179897213,0.38320917078911915,1.1918337140897353
0.025,0.1,1142.5,4.83298333323972,0.6418536703646833,0.3832101354497842,1.1918296630622638
0.025,0.1,1145.0,4.832991821010857,0.6418491354104916,0.3832110767067335,1.191825710245318
0.025,0.1,1147.5,4.833000103025282,0.6418447103891893,0.38321199512963694,1.1918218532521958
0.025,0.1,1150.0,4.833008184335189,0.6418403926015459,0.38321289128031466,1.1918180897299318
0.025,0.1,1152.5,4.8330160698112685,0.6418361794452875,0.3832137657000525,1.1918144174101108
0.025,0.1,1155.0,4.833023764213133,0.6418320683774829,0.38321461891777125,1.1918108340760516
0.025,0.1,1157.5,4.8330312721932165,0.641828056912462,0.383215451450464,1.1918073375609883
0.025,0.1,1160.0,4.833038598281219,0.6418241426301247,0.3832162638014197,1.1918039257553228
0.025,0.1,1162.5,4.833045746525736,0.6418203233672923,0.3832170564194473,1.191800596773639
0.025,0.1,1165.0,4.833052721472645,0.641816596695285,0.3832178298101818,1.1917973484987372
0.025,0.1,1167.5,4.833059527327019,0.6418129603674302,0.38321858444072826,1.1917941789722177
0.025,0.1,1170.0,4.833066168198635,0.6418094121879722,0.3832193207675877,1.1917910862800598
0.025,0.1,1172.5,4.833072648105431,0.6418059500102171,0.3832200392370464,1.1917880685510187
0.025,0.1,1175.0,4.833078970976992,0.6418025717346799,0.38322074028556563,1.1917851239549955
0.025,0.1,1177.5,4.8330851406580075,0.64179927530723,0.3832214243401706,1.1917822507014293
0.025,0.1,1180.0,4.833091160844439,0.6417960587531994,0.38322209181127387,1.1917794470690288
0.025,0.1,1182.5,4.833097034759443,0.6417929203505227,0.3832227430562467,1.1917767115567015
0.025,0.1,1185.0,4.833102766239032,0.6417898580497143,0.38322337850145244,1.191774042377921
0.025,0.1,1187.5,4.833108358747241,0.6417868700000219,0.38322399853154576,1.191771437919404
0.025,0.1,1190.0,4.833113815670634,0.6417839543920889,0.3832246035225748,1.191768896603944
0.025,0.1,1192.5,4.833119140321212,0.6417811094563959,0.3832251938423091,1.1917664168890587
0.025,0.1,1195.0,4.833124335939339,0.6417783334617013,0.3832257698505654,1.1917639972656264
0.025,0.1,1197.5,4.833129405696651,0.641775624713485,0.38322633189953653,1.191761636256531
0.025,0.1,1200.0,4.833134352585578,0.6417729816128629,0.3832268803212818,1.191759332468226
0.025,0.1,1202.5,4.8331391792423934,0.6417704027509377,0.38322741540769767,1.1917570846733359
0.025,0.1,1205.0,4.833143888853454,0.6417678864255453,0.38322793751308515,1.191754891387668
0.025,0.1,1207.5,4.833148484266553,0.641765431115125,0.3832284469535667,1.1917527512849895
0.025,0.1,1210.0,4.833152968265167,0.6417630353324717,0.3832289440381246,1.1917506630690284
0.025,0.1,1212.5,4.833157343570817,0.6417606976234776,0.3832294290688636,1.1917486254723721
0.025,0.1,1215.0,4.833161612845417,0.6417584165658757,0.38322990234127446,1.1917466372553744
0.025,0.1,1217.5,4.833165778693631,0.6417561907679807,0.3832303641444978,1.1917446972050556
0.025,0.1,1220.0,4.833169843541958,0.6417540189336158,0.3832308147475982,1.1917428041910934
0.025,0.1,1222.5,4.83317380962706,0.6417518998683909,0.3832312543982356,1.191740957171216
0.025,0.1,1225.0,4.833177679531115,0.6417498321922537,0.3832316833834169,1.1917391549432983
0.025,0.1,1227.5,4.833181455592555,0.6417478146558957,0.3832321019626187,1.1917373964182159
0.025,0.1,1230.0,4.833185140096465,0.6417458460385241,0.38323251038939193,1.1917356805316774
0.025,0.1,1232.5,4.833188735276503,0.6417439251468361,0.38323290891157547,1.1917340062433284
0.025,0.1,1235.0,4.833192243316821,0.6417420508139945,0.3832332977715111,1.191732372535851
0.025,0.1,1237.5,4.833195666353991,0.6417402218986012,0.3832336772062572,1.1917307784140752
0.025,0.1,1240.0,4.833199006362145,0.6417384373448676,0.3832340474348878,1.1917292229596543
0.025,0.1,1242.5,4.833202265239289,0.6417366961373665,0.3832344086680401,1.1917277052900113
0.025,0.1,1245.0,4.8332054450724975,0.6417349971620356,0.3832347611372485,1.1917262244321338
0.025,0.1,1247.5,4.833208547782622,0.641733339392351,0.38323510505564945,1.191724779491694
0.025,0.1,1250.0,4.833211575246801,0.6417317218251055,0.38323544063153314,1.1917233695947607
0.025,0.1,1252.5,4.833214529300066,0.6417301434795514,0.38323576806852355,1.1917219938870498
0.025,0.1,1255.0,4.833217411736942,0.6417286033965366,0.383236087565757,1.1917206515331886
0.025,0.1,1257.5,4.833220224313066,0.6417271006376476,0.3832363993180623,1.1917193417159537
0.025,0.1,1260.0,4.833222968635618,0.6417256343477028,0.3832367035029465,1.191718063683346
0.025,0.1,1262.5,4.833225646305276,0.6417242036739079,0.38323700029743063,1.1917168166874834
0.025,0.1,1265.0,4.833228259019952,0.6417228077067818,0.38323728989035166,1.191715599939933
0.025,0.1,1267.5,4.833230808361276,0.6417214456019099,0.3832375724570088,1.1917144127034809
0.025,0.1,1270.0,4.8332332958756,0.6417201165338234,0.38323784816876777,1.1917132542572433
0.025,0.1,1272.5,4.833235723075381,0.6417188196952756,0.3832381171932121,1.1917121238960102
0.025,0.1,1275.0,4.833238091440532,0.6417175542965187,0.38323837969429353,1.191711020929616
0.025,0.1,1277.5,4.833240402419798,0.6417163195645798,0.38323863583248374,1.1917099446822892
0.025,0.1,1280.0,4.833242657223316,0.6417151148415733,0.38323888574411574,1.1917088946017778
0.025,0.1,1282.5,4.833244857192828,0.6417139394090324,0.3832391295782936,1.191707870064806
0.025,0.1,1285.0,4.8332470037666155,0.641712792504464,0.3832393674934134,1.1917068703955875
0.025,0.1,1287.5,4.833249098245786,0.6417116734321241,0.3832395996338857,1.1917058949887567
0.025,0.1,1290.0,4.833251141903174,0.6417105815112925,0.3832398261410033,1.1917049432522002
0.025,0.1,1292.5,4.833253135984525,0.6417095160756329,0.38324004715307475,1.191704014606509
0.025,0.1,1295.0,4.833255081709682,0.6417084764725574,0.38324026280555634,1.1917031084844276
0.025,0.1,1297.5,4.833256980273769,0.6417074620625863,0.3832404732311858,1.1917022243303115
0.025,0.1,1300.0,4.833258832848374,0.641706472218714,0.3832406785601146,1.1917013615995788
0.025,0.1,1302.5,4.833260640558474,0.6417055063399172,0.38324087891708747,1.191700519768276
0.025,0.1,1305.0,4.8332624041136265,0.6417045640663044,0.3832410743765304,1.191699698486736
0.025,0.1,1307.5,4.833264124863187,0.6417036446637536,0.3832412650910066,1.1916988971397262
0.025,0.1,1310.0,4.833265803854106,0.641702747573473,0.3832414511764959,1.1916981152390882
0.025,0.1,1312.5,4.8332674421110156,0.6417018722486966,0.3832416327464844,1.1916973523069547
0.025,0.1,1315.0,4.8332690406372025,0.6417010181541742,0.38324180991207024,1.1916966078752902
0.025,0.1,1317.5,4.833270600415573,0.6417001847656667,0.3832419827820696,1.1916958814854273
0.025,0.1,1320.0,4.833272122409607,0.6416993715694352,0.38324215146312246,1.1916951726876248
0.025,0.1,1322.5,4.833273607564327,0.6416985780617346,0.38324231605979814,1.1916944810406054
0.025,0.1,1325.0,4.833275056807257,0.6416978037483047,0.38324247667470174,1.1916938061111053
0.025,0.1,1327.5,4.833276470809851,0.6416970482607788,0.3832426333840009,1.191693147596037
0.025,0.1,1330.0,4.833277850328021,0.6416963111904355,0.3832427862723744,1.1916925051482103
0.025,0.1,1332.5,4.833279196375649,0.6416955920034738,0.38324293545082255,1.191691878287544
0.025,0.1,1335.0,4.83328050977023,0.641694890262736,0.38324308101005433,1.1916912666337012
0.025,0.1,1337.5,4.833281791311221,0.6416942055406265,0.38324322303879355,1.191690669814819
0.025,0.1,1340.0,4.833283041780742,0.6416935374187255,0.3832433616238585,1.1916900874671992
0.025,0.1,1342.5,4.833284261944304,0.6416928854874018,0.3832434968502433,1.1916895192349608
0.025,0.1,1345.0,4.833285452551506,0.6416922493454258,0.3832436288011969,1.1916889647697355
0.025,0.1,1347.5,4.833286614336768,0.6416916285995835,0.3832437575583048,1.1916884237303151
0.025,0.1,1350.0,4.833287748020035,0.6416910228642883,0.3832438832015687,1.191687895782344
0.025,0.1,1352.5,4.833288854018329,0.6416904319297938,0.3832440057745213,1.1916873807185437
0.025,0.1,1355.0,4.8332899331786,0.6416898553349291,0.38324412537283703,1.191686878153138
0.025,0.1,1357.5,4.833290986160073,0.641689292727258,0.3832442420696385,1.1916863877793364
0.025,0.1,1360.0,4.8332920136014375,0.641688743765622,0.38324435593570844,1.1916859092996075
0.025,0.1,1362.5,4.8332930161272865,0.6416882081164257,0.38324446704025994,1.1916854424229548
0.025,0.1,1365.0,4.833293994348665,0.6416876854533351,0.38324457545099955,1.1916849868646668
0.025,0.1,1367.5,4.833294948863655,0.6416871754569753,0.3832446812341899,1.191684542346037
0.025,0.1,1370.0,4.833295880257936,0.6416866778146282,0.38324478445471266,1.1916841085941023
0.025,0.1,1372.5,4.833296789105358,0.6416861922199303,0.3832448851761311,1.191683685341379
0.025,0.1,1375.0,4.833297675885427,0.641685718415489,0.3832449834518282,1.1916832723657511
0.025,0.1,1377.5,4.833298541060704,0.6416852561528921,0.38324507933332275,1.191682869453071
0.025,0.1,1380.0,4.833299385242221,0.641684805107251,0.3832451728880399,1.1916824763171954
0.025,0.1,1382.5,4.8333002089412025,0.6416843650054432,0.383245264172643,1.1916820927200211
0.025,0.1,1385.0,4.833301012657616,0.6416839355803667,0.3832453532425468,1.1916817184286843
0.025,0.1,1387.5,4.8333017968806296,0.6416835165706929,0.38324544015196826,1.1916813532153445
0.025,0.1,1390.0,4.833302562089071,0.6416831077206194,0.38324552495397846,1.1916809968569764
0.025,0.1,1392.5,4.833303308751896,0.6416827087796219,0.38324560770055377,1.191680649135149
0.025,0.1,1395.0,4.833304037328651,0.6416823195022073,0.38324568844262713,1.1916803098358084
0.025,0.1,1397.5,4.8333047482699385,0.6416819396476667,0.3832457672301401,1.1916799787490617
0.025,0.1,1400.0,4.833305441863403,0.6416815690616406,0.3832458440950615,1.1916796557416234
0.025,0.1,1402.5,4.833306118605435,0.6416812074792543,0.3832459190923713,1.1916793405819774
0.025,0.1,1405.0,4.833306778922311,0.6416808546728026,0.3832459922693154,1.1916790330715534
0.025,0.1,1407.5,4.83330742321538,0.6416805104278211,0.38324606367038677,1.1916787330234662
0.025,0.1,1410.0,4.833308051877448,0.6416801745344056,0.3832461333391329,1.1916784402548135
0.025,0.1,1412.5,4.833308665293155,0.6416798467870094,0.3832462013181975,1.1916781545865023
0.025,0.1,1415.0,4.833309263839353,0.6416795269842424,0.3832462676493626,1.1916778758430717
0.025,0.1,1417.5,4.833309847885477,0.6416792149286699,0.38324633237359035,1.1916776038525199
0.025,0.1,1420.0,4.8333104177939274,0.6416789104266104,0.38324639553106443,1.1916773384461292
0.025,0.1,1422.5,4.833310973843618,0.6416786133294103,0.3832464571525907,1.1916770794936384
0.025,0.1,1425.0,4.833311516257536,0.6416783235185686,0.3832465172626961,1.191676826890562
0.025,0.1,1427.5,4.833312045488668,0.6416780407513726,0.38324657591179184,1.191676580426626
0.025,0.1,1430.0,4.833312561859269,0.64167776485565,0.3832466331355954,1.1916763399517483
0.025,0.1,1432.5,4.8333130656850205,0.6416774956627385,0.38324668896909575,1.191676105318908
0.025,0.1,1435.0,4.833313557275365,0.6416772330073138,0.38324674344659,1.191675876383988
0.025,0.1,1437.5,4.833314036933812,0.6416769767272179,0.3832467966017186,1.191675653005637
0.025,0.1,1440.0,4.833314504958269,0.6416767266632873,0.3832468484675009,1.191675435045111
0.025,0.1,1442.5,4.83331496164136,0.6416764826591805,0.38324689907637144,1.1916752223661264
0.025,0.1,1445.0,4.833315407270751,0.6416762445612066,0.38324694846021534,1.191675014834709
0.025,0.1,1447.5,4.833315842129466,0.6416760122181536,0.38324699665040385,1.191674812319047
0.025,0.1,1450.0,4.833316266496215,0.641675785481115,0.3832470436778303,1.1916746146893367
0.025,0.1,1452.5,4.833316680471949,0.641675564295544,0.38324708955376174,1.1916744218991742
0.025,0.1,1455.0,4.833317084258716,0.6416753485532497,0.38324713430062557,1.1916742338547017
0.025,0.1,1457.5,4.833317478231228,0.6416751380544106,0.38324717795991137,1.1916740503810284
0.025,0.1,1460.0,4.833317862631667,0.6416749326695561,0.3832472205584761,1.1916738713654442
0.025,0.1,1462.5,4.833318237697506,0.6416747322717238,0.3832472621226567,1.1916736966974368
0.025,0.1,1465.0,4.833318603661766,0.6416745367363256,0.38324730267829743,1.1916735262685751
0.025,0.1,1467.5,4.833318960753244,0.6416743459410181,0.3832473422507771,1.1916733599724045
0.025,0.1,1470.0,4.833319309196775,0.6416741597655702,0.38324738086503657,1.1916731977043216
0.025,0.1,1472.5,4.833319649213466,0.6416739780917323,0.3832474185456055,1.191673039361469
0.025,0.1,1475.0,4.833319981020944,0.6416738008031048,0.38324745531663024,1.1916728848426184
0.025,0.1,1477.5,4.833320304833608,0.6416736277850057,0.3832474912019008,1.1916727340480535
0.025,0.1,1480.0,4.8333206208628665,0.641673458924341,0.3832475262248781,1.1916725868794593
0.025,0.1,1482.5,4.833320929089666,0.6416732942354153,0.3832475603825832,1.1916724433415855
0.025,0.1,1485.0,4.833321229764133,0.6416731335836016,0.3832475937029464,1.1916723033189327
0.025,0.1,1487.5,4.833321523143384,0.6416729768303563,0.3832476262147116,1.1916721666929262
0.025,0.1,1490.0,4.833321809408003,0.6416728238794164,0.3832476579378476,1.1916720333792479
0.025,0.1,1492.5,4.8333220887349295,0.6416726746364869,0.3832476888919156,1.1916719032952505
0.025,0.1,1495.0,4.833322361297645,0.6416725290091501,0.3832477190960874,1.1916717763598719
0.025,0.1,1497.5,4.833322627266335,0.6416723869067725,0.3832477485691646,1.1916716524935596
0.025,0.1,1500.0,4.83332288680807,0.6416722482404141,0.38324777732959825,1.1916715316181823
0.025,0.1,1502.5,4.833323140086982,0.641672112922735,0.3832478053955072,1.19167141365695
0.025,0.1,1505.0,4.833323387264429,0.6416719808679038,0.3832478327846977,1.1916712985343345
0.025,0.1,1507.5,4.833323628499179,0.6416718519915068,0.3832478595146825,1.1916711861759812
0.025,0.1,1510.0,4.8333238639475775,0.6416717262104544,0.38324788560269935,1.191671076508635
0.025,0.1,1512.5,4.833324093535886,0.6416716035474874,0.38324791104386574,1.1916709695832937
0.025,0.1,1515.0,4.8333243175385325,0.6416714838656976,0.3832479358666743,1.1916708652624368
0.025,0.1,1517.5,4.8333245361080195,0.6416713670843324,0.383247960087881,1.191670763474315
0.025,0.1,1520.0,4.833324749376134,0.6416712531323107,0.3832479837222216,1.1916706641582224
0.025,0.1,1522.5,4.833324957471669,0.6416711419400816,0.38324800678411386,1.1916705672549162
0.025,0.1,1525.0,4.833325160520535,0.6416710334395579,0.38324802928767115,1.1916704727065741
0.025,0.1,1527.5,4.833325358645883,0.6416709275640493,0.3832480512467162,1.1916703804567346
0.025,0.1,1530.0,4.833325551968228,0.641670824248195,0.38324807267479516,1.191670290450244
0.025,0.1,1532.5,4.833325740605558,0.641670723427897,0.38324809358519124,1.1916702026332122
0.025,0.1,1535.0,4.83332592467346,0.6416706250402534,0.3832481139909389,1.1916701169529538
